author_id_x,text_x,author_id_y,text_y
130187,"@AirAsiaSupport Hello, I want to change my fee to Credit shell.  because my flight FD5420 (booking number:MW1E6A) has been retimed.",AirAsiaSupport,"@130187 HI There, sure, may we have the email ID to apply the credit shell. -Prabu"
130436,"@AirAsiaSupport 

名字写错，能更改吗",AirAsiaSupport,@130436 Hi There! Is it fine if you can tweet us in English or click here https://t.co/TZMFxtTrBt for call centre. Thanks -Prabu
130456,@AirAsiaSupport,AirAsiaSupport,@130456 Good day to you . How may we assist you ?Thanks-Mariya
130460,"@AirAsiaSupport Alison here, Reuters, Sydney: can you please give us an update on flight cancellations to Bali today due to Mt Agung eruption? +61 2 8587 7956 Thanks",AirAsiaSupport,"@130460 if there is any rescheduled /cancellation, passenger will be updated from AirAsia with official notification. Thank you-Mi"
130460,"@AirAsiaSupport Alison here, Reuters, Sydney: can you please give us an update on flight cancellations to Bali today due to Mt Agung eruption? +61 2 8587 7956 Thanks",AirAsiaSupport,"@130460 Hi Alison, Bali flight cancellation only reflect for 25th departure, flight operates as per normal for 26th Nov2017, however&gt;&gt;"
130461,@AirAsiaSupport Why do I show up at the airport on time and your flight crew is late? In jeopardy of missing my HK connection now. #Bangkok #Hongkong,AirAsiaSupport,@130461 Apologies on this .Appreciate if you could refer to the airport counters directly.Thanks-Emir
130462,"@AirAsiaSupport hallo AirAsia, can i just change the gender of my mom's booking into Ms. instead of Mr. ?",AirAsiaSupport,"@130462 Sure,Please provide us the booking number and the affected passenger name with date of birth and we will assist accorfingly.TQ"
130463,@AirAsiaSupport is this actual and most updated? https://t.co/dP0CVwR19z,AirAsiaSupport,@130463 May we have your booking number via DM please Jimmy? =) yana
130464,@AirAsiaSupport how long are flights cancelled from Bali to Darwin?,AirAsiaSupport,@130464 As of now only certain flights are cancelled.May we have your booking number to check and confirm.Thanks-Emir
128460,"@AirAsiaSupport 
Name-ASHISH KUMAR HOTA
Flight- I5 1621, destinatiins- IXR-BBI, date- 08.11.17
Pnr-LMBURW
Mail- __email__ https://t.co/VC6qkIiYVI",AirAsiaSupport,"@128460 The booking is still on hold as payment is still pending, Ashish. Kindly DM us the payment slip for investigation. -Miza"
130633,@AirAsiaSupport plz add pnr PK2Q7M to my airasia BIG ID 79801249242879. Flyer- Atul Kumar Nanda. My email id- __email__,AirAsiaSupport,"@130633 The booking is now link to your account, Ronit. Check it out! :) -Miza"
130889,"@AirAsiaSupport I've sent several messages about my DPS &gt; KL flight, no response here, live chat busy and can't get through on phone line. This service is a joke?",AirAsiaSupport,"@130889 &gt;&gt; already helped you to move flight. Just come back to us again if you need further assistance, thanks.-Jimy"
130889,"@AirAsiaSupport I've sent several messages about my DPS &gt; KL flight, no response here, live chat busy and can't get through on phone line. This service is a joke?",AirAsiaSupport,"@130889 hi there, we apologize for the late reply as we've been facing in high volume currently. We have noticed that our staff &gt;&gt;"
130891,@AirAsiaSupport 29/11 AK6117 PEN/KUL &amp; 5/12 AK6138. Both r my connecting flight to and from Bali. DPS airport is now closed. Pls advice. TQ,AirAsiaSupport,"@130891 Hi Mokhtar, sincere apologies on the delayed respond, kindly Dm us your booking number to assist further. Thanks. -Mi"
130895,"I have problem with my airasia flight to lombok,
How to refund the fare into my credit account? 
@AirAsiaSupport",AirAsiaSupport,@130895 Hi there! Just provide us the booking number and your email ID to apply the Credits. Thanks. -Floi
130896,"Halo air asia saya mau refund untuk ticket saya tgl 3 desember tujun ke sby (XT-7624) a/n : dwi firmadani saputri
Alasan refund karena ngurah rai airport dlm kondisi tdk stabil akibat erupsi gunung agung @130893 @115802 @AirAsiaSupport",AirAsiaSupport,"@130896 Sure Danny, may we have the booking number to check? -Floi"
130898,@AirAsiaSupport any update about Air Asia flights to Lombok from KL please? Due to fly there tomorrow 29th,AirAsiaSupport,"@130898 Hi There, sorry for the delay, may we have the booking number for a check? -Prabu"
130900,"@AirAsiaSupport please respond to my DM, its been two days already and I need the credit shell!!!",AirAsiaSupport,"@130900 We've replied to your DM, Alexa. Check it out! :) -Amie"
130901,"@AirAsiaSupport Hi i would like to change the title of guest from MR to MS. please assist me. Booking no : LSIZHE, Flight : D7 508",AirAsiaSupport,"@130901  Sure Boon, it's already been corrected and updated itinerary sent. Thanks. -Floi"
130902,Dear @AirAsiaSupport please help me about my refund case no. 00450564. It' been over 2 weeks and the status on website is still on progress.. Thanks,AirAsiaSupport,@130902 &gt;&gt;. Some banks may take lesser than 30 days to process a refund while some banks take more than 30 days.Thanks. -Mi
130902,Dear @AirAsiaSupport please help me about my refund case no. 00450564. It' been over 2 weeks and the status on website is still on progress.. Thanks,AirAsiaSupport,@130902 &gt;&gt;Card / Bank Account. Our refund process time frame depends mainly on your respective banks' procedures&gt;&gt;
130902,Dear @AirAsiaSupport please help me about my refund case no. 00450564. It' been over 2 weeks and the status on website is still on progress.. Thanks,AirAsiaSupport,"@130902 &gt;&gt; steps such as verification, authentication, transaction and etc, before the refund amount is credited to your Credit &gt;&gt;"
130902,Dear @AirAsiaSupport please help me about my refund case no. 00450564. It' been over 2 weeks and the status on website is still on progress.. Thanks,AirAsiaSupport,"@130902  Hi, referring to your case has been process with refund, please check with your bank. Refund process involves several&gt;&gt;"
130903,"Hi @115802 @AirAsiaSupport may I know how to manage my booking since my flight was cancelled due the eruption in Bali?? I went through the website, but it said I can't changed my flight below 48hrs. I need my flight confirmation soonest! Thanks!",AirAsiaSupport,@130903 &gt;&gt;or Full Refund. Which do you prefer? May we also have the booking number? -Floi
130903,"Hi @115802 @AirAsiaSupport may I know how to manage my booking since my flight was cancelled due the eruption in Bali?? I went through the website, but it said I can't changed my flight below 48hrs. I need my flight confirmation soonest! Thanks!",AirAsiaSupport,"@130903 Sorry about that, Rina. You may opt for Free Flight Change within 30 days, Full Credits back to your AirAsia email ID &gt;&gt;"
131281,@AirAsiaSupport please help to give me updates about my flight QZ540 from Bali to Darwin booking number NWDNYD,AirAsiaSupport,"@131281 Kami terlah membalas ke mesej kami, Mbak Kandi. Sila lihat! :) -Amie"
131284,"Hi @AirAsiaSupport , I want to opt for credit account for my flight to Bali from KUL that was cancelled this morning, as well as for my return flight from Bali to KUL. Booking no is FNGSUQ. There r 5pax return flight under this booking number. My email is __email__. Tq",AirAsiaSupport,"@131284 Sure Hanim :) Do you agree to get  credit shell credited to __email__ big id? Please confirm with us ,See you! - Anwar"
131285,"Hello @AirAsiaSupport, any news on your flights scheduled to depart today (28/11) from Lombok to KL? If its still cancelled, what are the procedures to get another flight as soon as possible? Tq in advance.",AirAsiaSupport,"@131285 Yes Carlos, your flight has already been moved to 02Dec17 at 19:15. Thanks. -Floi"
131286,@AirAsiaSupport,AirAsiaSupport,"@131286 Hi there, anything that we can assist you today?-Jimy"
131288,@118894 @3918 https://t.co/35VJY8DVxG,AirAsiaSupport,"@131288 Hi There, we believe you have boarded the flight , have a nice day. Thank you. -Prabu"
131289,"@AirAsiaSupport can we get some clarification on flight QZ201, now 6hrs 15mins delayed?",AirAsiaSupport,"@131289 &gt;&gt; were charged for £75 and we will get it checked for you, thanks.-Jimy"
131289,"@AirAsiaSupport can we get some clarification on flight QZ201, now 6hrs 15mins delayed?",AirAsiaSupport,"@131289 Hi there, we apologize for the late reply. Kindly provide us with your payment receipt where you &gt;&gt;"
131290,"@AirAsiaSupport Hi there! My booking number is WW98RN, I wanna know about flight status from Denpasar to Tokyo. I’m concerned because of Mt. Agung eruption",AirAsiaSupport,"@131290 Hi Rogelio, we've replied your DM. Thanks. -Floi"
131291,@AirAsiaSupport tiket saya yang sudah di refund pengembalian dana dari tanggal 25 november 2017 apakah sementara dalam proses atau bagaimana. Mohon petunjuk,AirAsiaSupport,"@131291 Hi Iccank, may we have your booking number for further checked? -Amie"
131292,@AirAsiaSupport @115802 bagaimana cara mengubah gender di tiket saya?,AirAsiaSupport,@131292 Gender Correction done. Please check your mailbox for the revised itinerary. Thank you- Anwar
131293,"@AirAsiaSupport 
Trying to reach CC since last half an hour 

Plz connect",AirAsiaSupport,"@131293 Hi Anuj , we do apologize for the delay in response due to massive queries at the moment. How may we assist you today ? - Nod"
131693,what is the refund status of my  case number 00609377. @AirAsiaSupport,AirAsiaSupport,"@131693 Hi there, we have sent you a DM. Kindly check it out, thanks.-Jimy"
131698,@118894 unhappy about customer service Thailand for BIG member 7490052636 case number 00687955 try to save CS book another flight because Bali situation staff not take urgent action. Very disappointed 😤,AirAsiaSupport,"@131698 Really sorry for the delay, we've replied your DM. Thanks. -Floi"
131699,"@AirAsiaSupport 
Please check my Dm",AirAsiaSupport,"@131699 &gt;&gt; need any further assistance, thanks.-Jimy"
131699,"@AirAsiaSupport 
Please check my Dm",AirAsiaSupport,"@131699 &gt;.  As per check, we have noticed that you had boarded into your flight. Just come back to us again next time if you &gt;&gt;"
131699,"@AirAsiaSupport 
Please check my Dm",AirAsiaSupport,@131699 Oh no! We apologize for the late reply as we have been facing in high volume of guest currently.&gt;&gt;
131701,"@airasiasupport hi, I misspelled my surname on this ticket [FM6SRW] flight JKT-KL Dec 2nd. I've already filled e-form case numb 00681971 and sent email to __email__, please help me. thank you.",AirAsiaSupport,@131701 &gt;&gt; refer agent for the revised itinerary. Thanks. -Mi
131701,"@airasiasupport hi, I misspelled my surname on this ticket [FM6SRW] flight JKT-KL Dec 2nd. I've already filled e-form case numb 00681971 and sent email to __email__, please help me. thank you.",AirAsiaSupport,@131701 Sincere apologies for the delay in response due to overwhelming feedback from our guest at the moment. Kindly refer agent for&gt;&gt;
131702,"@118894 Hi Tony....obviously you aren’t to blame for the volcano, but any chance I can get a quick credit to my @115802 account??",AirAsiaSupport,"@131702 Sorry for the delay, Nick. We've replied your DM. Thanks. -Floi"
132190,"@AirAsiaSupport I missed 3 flights this week that I booked through Air Asia since I was stuck in Bali since Monday, could I ask for refund on my tickets or at least the bag check and meals that I prepaid for those flights?",AirAsiaSupport,"@132190 Hi There, you may opt free flight change within 30 calendar days or Full Credit Shell or refund. Which do you prefer? -Prabu"
132192,"@AirAsiaSupport Hi, I'm currently at Phnom Penh International airport and suppose to fly to Kuala Lumpur via flight number AK535 on 4:45pm. Now the flight is 1hour delay which will cause me not able to connect my next flight from Kuala Lumpur to Penang via flight number AK6120",AirAsiaSupport,@132192 Hi There :) Kindly DM us both booking number for us to check further :) See you in DM! - Anwar
132193,"@AirAsiaSupport You have provided option of reschedule, reroute and credit refund for flights to/from bali upto 31st December. Can I request for anyone of these options for my 14th January flight to Bali ?",AirAsiaSupport,"@132193 No options available for those dates yet, Areeb. Surely, the situation will get better by then too so don't worry. -Floi"
132195,"@AirAsiaSupport hi! I’ve booked flight kuala lumpur to johor bahru on 18 Dec, but is it possible to ask for a refund? Or maybe date change?",AirAsiaSupport,@132195 &gt;&gt; subject to Change Fee + Fare Difference – Anwar
132195,"@AirAsiaSupport hi! I’ve booked flight kuala lumpur to johor bahru on 18 Dec, but is it possible to ask for a refund? Or maybe date change?",AirAsiaSupport,"@132195 Hi, you can do flight change date/time up to 48 hours before departure via Manage My Booking &gt;&gt;&gt;&gt;"
